yyyymm, samplnum, sstmean, integrated temp mean, rcoef, rcoefsqrd
2008-2, 29, -0.138275854932, -0.839956389655, 0.723443350375, 0.523370281202
2008-3, 31, -0.58064515402, -0.770194064516, 0.299689623776, 0.0898138705991
2008-4, 30, -0.20466666321, -1.03615383333, -0.424886200163, 0.180528283089
2008-5, 31, 0.71516126815, -0.278708374194, 0.943465767204, 0.890127653885
2008-6, 30, 3.81766657035, 1.16197796667, 0.910917956828, 0.829771524071
2008-7, 31, 6.80999986587, 2.4396383871, 0.800356398983, 0.640570365393
2008-8, 31, 8.79999985233, 3.47663387097, 0.852267602824, 0.726360066824
2008-9, 30, 9.14733308156, 3.83835433333, -0.325286559698, 0.10581134592
2008-10, 31, 6.59677408588, 3.25376354839, 0.982421535509, 0.965152073431
2008-11, 30, 3.28833325306, 2.17537733333, 0.96546779385, 0.932128060962
2008-12, 31, 2.02387091421, 1.51116458065, 0.432314213147, 0.186895578889
2009-1, 31, 0.276774190847, -0.248818187097, -0.506248440636, 0.256287483647
2009-2, 25, -0.0755999990551, -0.81249124, -0.347466636576, 0.120733063533
2009-3, 25, -0.297599991038, -1.18566288, 0.0481143223583, 0.002314988016
2009-4, 29, -0.391379299863, -1.68666896552, 0.564115490883, 0.318226287054
2009-5, 24, 0.67291664891, -0.853593083333, 0.761880302174, 0.58046159484
2009-6, 30, 4.97799990177, 0.571616593333, 0.957602734195, 0.917002996538
2009-7, 31, 8.62612879661, 1.8679183871, 0.787304475601, 0.619848337301
2009-8, 31, 9.38387077085, 2.3148383871, -0.609788285071, 0.371841752609
2009-9, 27, 8.37370356807, 2.62846481481, -0.408023304627, 0.166483017119
2009-10, na, na, na, na, na
2009-11, na, na, na, na, na
2009-12, na, na, na, na, na
2010-1, na, na, na, na, na
2010-2, na, na, na, na, na
2010-3, na, na, na, na, na
2010-4, na, na, na, na, na
2010-5, 16, 1.38187497482, -0.513674, 0.137203004211, 0.0188246643645
2010-6, 30, 3.16399989923, 0.747333163333, 0.867724950309, 0.752946589388
2010-7, 31, 7.59516106882, 1.98591, 0.913789338302, 0.835010954795
2010-8, 31, 9.16064493118, 2.60907258065, -0.141170574049, 0.0199291309774
2010-9, 30, 8.91099991798, 3.354165, -0.120880393621, 0.014612069562
2010-10, 31, 5.34516114573, 2.96762096774, -0.335404302304, 0.112496046004
2010-11, 30, 4.08433327675, 2.64545433333, -0.0456322169753, 0.00208229922608
2010-12, 31, 1.93677414257, 1.25045996774, 0.858950716552, 0.737796333465
2011-1, 31, 0.334516120654, -0.0703212677419, -0.507640879209, 0.257699262244
2011-2, 28, -0.275714275095, -0.392734552857, -0.413808884299, 0.171237792725
2011-3, 31, 0.0587096758067, -0.604184806452, 0.761715813677, 0.580210980806
2011-4, 30, 0.29066666166, -0.437576946667, 0.233396039678, 0.0544737113371
2011-5, 31, 2.0245160696, 0.811289206452, 0.907305177822, 0.823202685702
2011-6, 30, 4.65599989891, 2.58054233333, 0.776864753996, 0.603518846001
2011-7, 31, 7.00741918625, 3.66056580645, 0.771192824309, 0.594738372266
2011-8, 31, 9.50838679652, 4.37821967742, 0.703700188593, 0.495193955425
2011-9, 30, 8.21533311208, 4.70930066667, -0.721371582098, 0.520376959458
2011-10, 31, 6.14870957405, 4.84173451613, 0.920240531964, 0.84684263667
2011-11, 30, 3.3313332359, 3.60529933333, 0.899804171741, 0.809647547482
2011-12, 31, 2.71967736752, 2.87177806452, 0.312888545052, 0.0978992416246
2012-1, 31, 0.955806422498, 0.533745870968, 0.832492823035, 0.693044300405
2012-2, 29, -0.363448266004, -1.10709648276, 0.856461179885, 0.733525752651
2012-3, 31, -0.621612885787, -1.43985354839, 0.223277792431, 0.0498529725929
2012-4, 30, -0.696333317955, -1.20325633333, 0.793535377377, 0.629698395149
2012-5, 12, 1.43916664769, -0.377364490833, 0.970992798962, 0.942827015636
2012-6, 30, 3.7349998792, 0.594855066667, 0.790562674002, 0.624989341526
2012-7, 31, 6.81161275987, 1.22674090323, 0.901311572074, 0.812362549955
2012-8, 31, 8.05741923855, 1.97247354839, 0.557748096645, 0.311082939311
2012-9, 30, 6.28833316167, 2.806258, 0.0995570438842, 0.00991160498695
2012-10, 31, 4.39516115189, 2.94986709677, -0.61305433249, 0.375835614584
2012-11, 30, 1.97333327135, 1.98097433333, 0.890870321738, 0.793649930153
2012-12, 31, 0.2461290294, 0.231484083871, 0.249563481108, 0.0622819311027
2013-1, 31, 0.986774174677, 0.457786158065, -0.0627238139488, 0.00393427683629
2013-2, 28, 0.914642828915, 0.8758307, 0.883261116692, 0.78015020026
2013-3, 31, -0.054516125891, -0.601674709677, 0.0415440331724, 0.00172590669223
2013-4, 30, 0.209666661235, -0.991952933333, 0.02336955136, 0.000546135930767
2013-5, 25, 0.679999977499, -0.382723816, 0.860024189282, 0.739641606151
2013-6, 30, 4.79866657257, 1.1786494, 0.496650802365, 0.24666201949
2013-7, 31, 7.94645144863, 2.58573741935, 0.744641960656, 0.55449164957
2013-8, 31, 10.7045158571, 3.59917774194, -0.500764401734, 0.250764986044
2013-9, 24, 8.2687497735, 4.17305083333, 0.396318449608, 0.1570683135
2013-10, 20, 5.84399983883, 3.814995, 0.321995279207, 0.103680959832
2013-11, na, na, na, na, na
2013-12, na, na, na, na, na
2014-1, na, na, na, na, na
2014-2, na, na, na, na, na
2014-3, na, na, na, na, na
2014-4, na, na, na, na, na
2014-5, 19, 4.95052622494, 3.76763105263, 0.261400961153, 0.0683304624918
2014-6, 30, 7.18199982643, 4.67430133333, 0.883815330979, 0.781129539273
2014-7, 31, 11.8148384709, 5.92865451613, 0.66130523611, 0.437324615307
2014-8, 29, 13.6937928693, 7.03400689655, 0.520539802754, 0.270961686251
2014-9, na, na, na, na, na
2014-10, 9, 6.17444430457, 5.79609333333, 0.884702660359, 0.782698797247
2014-11, 30, 5.29333326022, 5.00470233333, 0.461047141042, 0.212564466263
2014-12, 31, 5.36193533867, 5.41287193548, 0.227934557849, 0.0519541626619
2015-1, 31, 4.77451603643, 4.76595612903, 0.817735743612, 0.668691746381
2015-2, 28, 4.04321421896, 3.58309357143, 0.282541587951, 0.079829748922
2015-3, 31, 3.54516124725, 3.16072516129, 0.534223047864, 0.285394264869
2015-4, 30, 3.15533326467, 3.089121, -0.590823070199, 0.349071900279
2015-5, 31, 5.5258063424, 3.69824225806, 0.647475494009, 0.419224515343
2015-6, 30, 7.47666649819, 4.88758633333, 0.849703302969, 0.721995703076
2015-7, 31, 10.430644866, 5.92474258065, 0.108378982382, 0.0117460038221
2015-8, 31, 12.2238707389, 6.64889516129, -0.020095180491, 0.000403816278967
2015-9, 23, 10.9347823184, 7.33039130435, 0.947290242894, 0.897358804282
2015-10, na, na, na, na, na
2015-11, na, na, na, na, na
2015-12, na, na, na, na, na
